HGNC.ID,HGNCsymbol,Approved.name,OMIM.ID,UniProt.ID,Mendelian.noXY,PathogenicMut.ClinVar,Autosomal.Recessive,Autosomal.Dominant,HaploinsufficientLv3.ClinGen,Haploinsufficient.Tx61,Homo.LoF.tolerant,Essential.CRISPR,NonEssential.CRISPR,Kinase,DRG.Wood,Detected.all.4673,Detected.K.2623,Detected.C.3817,Detected.CK.1767
HGNC:31665,ACSM6,acyl-CoA synthetase medium chain family member 6,,Q6P461,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:16091,ACSS1,acyl-CoA synthetase short chain family member 1,614355,Q9NUB1,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:15814,ACSS2,acyl-CoA synthetase short chain family member 2,605832,Q9NR19,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:24723,ACSS3,acyl-CoA synthetase short chain family member 3,614356,Q9H6R3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:129,ACTA1,"actin alpha 1, skeletal muscle",102610,P68133,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False
HGNC:130,ACTA2,"actin alpha 2, smooth muscle",102620,P62736,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False
HGNC:132,ACTB,actin beta,102630,P60709,True,True,False,True,False,False,False,True,False,False,False,True,True,True,True
HGNC:17780,ACTBL2,actin beta like 2,614835,Q562R1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:143,ACTC1,actin alpha cardiac muscle 1,102540,P68032,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
HGNC:144,ACTG1,actin gamma 1,102560,P63261,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
HGNC:145,ACTG2,"actin gamma 2, smooth muscle",102545,P63267,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:24124,ACTL6A,actin like 6A,604958,O96019,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True
HGNC:160,ACTL6B,actin like 6B,612458,O94805,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:161,ACTL7A,actin like 7A,604303,Q9Y615,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:162,ACTL7B,actin like 7B,604304,Q9Y614,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:24018,ACTL8,actin like 8,,Q9H568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:28494,ACTL9,actin like 9,,Q8TC94,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:16127,ACTL10,actin like 10,,Q5JWF8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:163,ACTN1,actinin alpha 1,102575,P12814,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:164,ACTN2,actinin alpha 2,102573,P35609,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
HGNC:165,ACTN3,actinin alpha 3,102574,Q08043,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:166,ACTN4,actinin alpha 4,604638,O43707,True,True,False,True,False,False,False,False,False,False,False,True,True,True,True
HGNC:167,ACTR1A,actin related protein 1A,605143,P61163,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:168,ACTR1B,actin related protein 1B,605144,P42025,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:169,ACTR2,actin related protein 2,604221,P61160,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True
HGNC:170,ACTR3,actin related protein 3,604222,P61158,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:17256,ACTR3B,actin related protein 3B,,Q9P1U1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:37282,ACTR3C,actin related protein 3C,,Q9C0K3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:14671,ACTR5,actin related protein 5,,Q9H9F9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:24025,ACTR6,actin related protein 6,,Q9GZN1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:14672,ACTR8,actin related protein 8,,Q9H981,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HGNC:17372,ACTR10,actin related protein 10,,Q9NZ32,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
HGNC:24027,ACTRT1,actin related protein T1,300487,Q8TDG2,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
HGNC:24026,ACTRT2,actin related protein T2,608535,Q8TDY3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:24022,ACTRT3,actin related protein T3,608534,Q9BYD9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:171,ACVR1,activin A receptor type 1,102576,Q04771,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
HGNC:172,ACVR1B,activin A receptor type 1B,601300,P36896,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:18123,ACVR1C,activin A receptor type 1C,608981,Q8NER5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:173,ACVR2A,activin A receptor type 2A,102581,P27037,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:174,ACVR2B,activin A receptor type 2B,602730,Q13705,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
HGNC:175,ACVRL1,activin A receptor like type 1,601284,P37023,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False
HGNC:177,ACY1,aminoacylase 1,104620,Q03154,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:24104,ACY3,aminoacylase 3,614413,Q96HD9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:179,ACYP1,acylphosphatase 1,600875,P07311,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HGNC:180,ACYP2,acylphosphatase 2,102595,P14621,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:186,ADA,adenosine deaminase,608958,P00813,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:1839,ADA2,adenosine deaminase 2,607575,Q9NZK5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:30713,ADAD1,adenosine deaminase domain containing 1,614130,Q96M93,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:30714,ADAD2,adenosine deaminase domain containing 2,,Q8NCV1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:31853,ADAL,adenosine deaminase like,,Q6DHV7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:198,ADAM2,ADAM metallopeptidase domain 2,601533,Q99965,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
HGNC:214,ADAM7,ADAM metallopeptidase domain 7,607310,Q9H2U9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:215,ADAM8,ADAM metallopeptidase domain 8,602267,P78325,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:216,ADAM9,ADAM metallopeptidase domain 9,602713,Q13443,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:188,ADAM10,ADAM metallopeptidase domain 10,602192,O14672,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:189,ADAM11,ADAM metallopeptidase domain 11,155120,O75078,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:190,ADAM12,ADAM metallopeptidase domain 12,602714,O43184,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:193,ADAM15,ADAM metallopeptidase domain 15,605548,Q13444,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:195,ADAM17,ADAM metallopeptidase domain 17,603639,P78536,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:196,ADAM18,ADAM metallopeptidase domain 18,,Q9Y3Q7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:197,ADAM19,ADAM metallopeptidase domain 19,603640,Q9H013,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:199,ADAM20,ADAM metallopeptidase domain 20,603712,O43506,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:200,ADAM21,ADAM metallopeptidase domain 21,603713,Q9UKJ8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:201,ADAM22,ADAM metallopeptidase domain 22,603709,Q9P0K1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:202,ADAM23,ADAM metallopeptidase domain 23,603710,O75077,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:206,ADAM28,ADAM metallopeptidase domain 28,606188,Q9UKQ2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:207,ADAM29,ADAM metallopeptidase domain 29,604778,Q9UKF5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:208,ADAM30,ADAM metallopeptidase domain 30,604779,Q9UKF2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:15479,ADAM32,ADAM metallopeptidase domain 32,618602,Q8TC27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:15478,ADAM33,ADAM metallopeptidase domain 33,607114,Q9BZ11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:16299,ADAMDEC1,ADAM like decysin 1,606393,O15204,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:217,ADAMTS1,ADAM metallopeptidase with thrombospondin type 1 motif 1,605174,Q9UHI8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:218,ADAMTS2,ADAM metallopeptidase with thrombospondin type 1 motif 2,604539,O95450,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:219,ADAMTS3,ADAM metallopeptidase with thrombospondin type 1 motif 3,605011,O15072,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:220,ADAMTS4,ADAM metallopeptidase with thrombospondin type 1 motif 4,603876,O75173,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:221,ADAMTS5,ADAM metallopeptidase with thrombospondin type 1 motif 5,605007,Q9UNA0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:222,ADAMTS6,ADAM metallopeptidase with thrombospondin type 1 motif 6,605008,Q9UKP5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:223,ADAMTS7,ADAM metallopeptidase with thrombospondin type 1 motif 7,605009,Q9UKP4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:224,ADAMTS8,ADAM metallopeptidase with thrombospondin type 1 motif 8,605175,Q9UP79,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:13202,ADAMTS9,ADAM metallopeptidase with thrombospondin type 1 motif 9,605421,Q9P2N4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:13201,ADAMTS10,ADAM metallopeptidase with thrombospondin type 1 motif 10,608990,Q9H324,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:14605,ADAMTS12,ADAM metallopeptidase with thrombospondin type 1 motif 12,606184,P58397,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1366,ADAMTS13,ADAM metallopeptidase with thrombospondin type 1 motif 13,604134,Q76LX8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:14899,ADAMTS14,ADAM metallopeptidase with thrombospondin type 1 motif 14,607506,Q8WXS8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:16305,ADAMTS15,ADAM metallopeptidase with thrombospondin type 1 motif 15,607509,Q8TE58,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:17108,ADAMTS16,ADAM metallopeptidase with thrombospondin type 1 motif 16,607510,Q8TE57,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:17109,ADAMTS17,ADAM metallopeptidase with thrombospondin type 1 motif 17,607511,Q8TE56,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:17110,ADAMTS18,ADAM metallopeptidase with thrombospondin type 1 motif 18,607512,Q8TE60,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:17111,ADAMTS19,ADAM metallopeptidase with thrombospondin type 1 motif 19,607513,Q8TE59,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:17178,ADAMTS20,ADAM metallopeptidase with thrombospondin type 1 motif 20,611681,P59510,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:14632,ADAMTSL1,ADAMTS like 1,609198,Q8N6G6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:14631,ADAMTSL2,ADAMTS like 2,612277,Q86TH1,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:14633,ADAMTSL3,ADAMTS like 3,609199,P82987,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:19706,ADAMTSL4,ADAMTS like 4,610113,Q6UY14,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:27912,ADAMTSL5,ADAMTS like 5,,Q6ZMM2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:16486,ADAP1,ArfGAP with dual PH domains 1,608114,O75689,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
